symbol,tf,rows,last_ts,stale_min,gaps,status
SYSUSDT,5m,104899,1755315300000,7.7,0,OK
SYSUSDT,15m,34968,1755315000000,12.7,0,OK
SYSUSDT,30m,17485,1755315000000,12.7,1,GAPS
SYSUSDT,1h,8744,1755313200000,42.7,1,STALE
SYSUSDT,2h,4373,1755309600000,102.7,1,STALE
SYSUSDT,4h,2187,1755302400000,222.7,1,STALE
SYSUSDT,1d,366,1755302400000,222.7,1,STALE
TACUSDT,5m,9883,1755315300000,7.7,0,OK
TACUSDT,15m,3296,1755315000000,12.7,0,OK
TACUSDT,30m,1649,1755315000000,12.7,1,GAPS
TACUSDT,1h,826,1755313200000,42.7,1,STALE
TACUSDT,2h,414,1755309600000,102.7,1,STALE
TACUSDT,4h,208,1755302400000,222.7,1,STALE
TACUSDT,1d,36,1755302400000,222.7,1,STALE
TAGUSDT,5m,6994,1755315300000,7.7,0,OK
TAGUSDT,15m,2333,1755315000000,12.7,0,OK
TAGUSDT,30m,1168,1755315000000,12.7,1,GAPS
TAGUSDT,1h,585,1755313200000,42.7,1,STALE
TAGUSDT,2h,294,1755309600000,102.7,1,STALE
TAGUSDT,4h,148,1755302400000,222.7,1,STALE
TAGUSDT,1d,26,1755302400000,222.7,1,STALE
TAIKOUSDT,5m,19651,1755315300000,7.7,0,OK
TAIKOUSDT,15m,6552,1755315000000,12.8,0,OK
TAIKOUSDT,30m,3277,1755315000000,12.8,1,GAPS
TAIKOUSDT,1h,1640,1755313200000,42.8,1,STALE
TAIKOUSDT,2h,821,1755309600000,102.8,1,STALE
TAIKOUSDT,4h,411,1755302400000,222.8,1,STALE
TAIKOUSDT,1d,70,1755302400000,222.8,1,STALE
TANSSIUSDT,5m,11599,1755315300000,7.8,0,OK
TANSSIUSDT,15m,3868,1755315000000,12.8,0,OK
TANSSIUSDT,30m,1935,1755315000000,12.8,1,GAPS
TANSSIUSDT,1h,969,1755313200000,42.8,1,STALE
TANSSIUSDT,2h,486,1755309600000,102.8,1,STALE
TANSSIUSDT,4h,244,1755302400000,222.8,1,STALE
TANSSIUSDT,1d,42,1755302400000,222.8,1,STALE
TAOUSDT,5m,106034,1755315300000,7.8,0,OK
TAOUSDT,15m,35347,1755315000000,12.8,0,OK
TAOUSDT,30m,17675,1755315000000,12.8,1,GAPS
TAOUSDT,1h,8839,1755313200000,42.8,1,STALE
TAOUSDT,2h,4421,1755309600000,102.8,1,STALE
TAOUSDT,4h,2211,1755302400000,222.8,1,STALE
TAOUSDT,1d,370,1755302400000,222.8,1,STALE
TAUSDT,5m,8191,1755315300000,7.8,0,OK
TAUSDT,15m,2732,1755315000000,12.8,0,OK
TAUSDT,30m,1367,1755315000000,12.8,1,GAPS
TAUSDT,1h,685,1755313200000,42.8,1,STALE
TAUSDT,2h,344,1755309600000,102.8,1,STALE
TAUSDT,4h,173,1755302400000,222.8,1,STALE
TAUSDT,1d,30,1755302400000,222.8,1,STALE
THETAUSDT,5m,106035,1755315300000,7.8,0,OK
THETAUSDT,15m,35347,1755315000000,12.8,0,OK
THETAUSDT,30m,17675,1755315000000,12.8,1,GAPS
THETAUSDT,1h,8839,1755313200000,42.8,1,STALE
THETAUSDT,2h,4421,1755309600000,102.8,1,STALE
THETAUSDT,4h,2211,1755302400000,222.8,1,STALE
THETAUSDT,1d,370,1755302400000,222.8,1,STALE
THEUSDT,5m,76103,1755315300000,7.8,0,OK
THEUSDT,15m,25369,1755315000000,12.8,0,OK
THEUSDT,30m,12686,1755315000000,12.8,1,GAPS
THEUSDT,1h,6344,1755313200000,42.8,1,STALE
THEUSDT,2h,3173,1755309600000,102.8,1,STALE
THEUSDT,4h,1587,1755302400000,222.8,1,STALE
THEUSDT,1d,266,1755302400000,222.8,1,STALE
TIAUSDT,5m,106035,1755315300000,7.8,0,OK
TIAUSDT,15m,35347,1755315000000,12.8,0,OK
TIAUSDT,30m,17675,1755315000000,12.8,1,GAPS
TIAUSDT,1h,8839,1755313200000,42.8,1,STALE
TIAUSDT,2h,4421,1755309600000,102.8,1,STALE
TIAUSDT,4h,2211,1755302400000,222.8,1,STALE
TIAUSDT,1d,370,1755302400000,222.8,1,STALE
TLMUSDT,5m,106035,1755315300000,7.8,0,OK
TLMUSDT,15m,35347,1755315000000,12.8,0,OK
TLMUSDT,30m,17675,1755315000000,12.8,1,GAPS
TLMUSDT,1h,8839,1755313200000,42.8,1,STALE
TLMUSDT,2h,4421,1755309600000,102.8,1,STALE
TLMUSDT,4h,2211,1755302400000,222.8,1,STALE
TLMUSDT,1d,370,1755302400000,222.8,1,STALE
TNSRUSDT,5m,106035,1755315300000,7.8,0,OK
TNSRUSDT,15m,35347,1755315000000,12.9,0,OK
TNSRUSDT,30m,17675,1755315000000,12.9,1,GAPS
TNSRUSDT,1h,8839,1755313200000,42.9,1,STALE
TNSRUSDT,2h,4421,1755309600000,102.9,1,STALE
TNSRUSDT,4h,2211,1755302400000,222.9,1,STALE
TNSRUSDT,1d,370,1755302400000,222.9,1,STALE
TOKENUSDT,5m,106035,1755315300000,7.9,0,OK
TOKENUSDT,15m,35347,1755315000000,12.9,0,OK
TOKENUSDT,30m,17675,1755315000000,12.9,1,GAPS
TOKENUSDT,1h,8839,1755313200000,42.9,1,STALE
TOKENUSDT,2h,4421,1755309600000,102.9,1,STALE
TOKENUSDT,4h,2211,1755302400000,222.9,1,STALE
TOKENUSDT,1d,370,1755302400000,222.9,1,STALE
TONUSDT,5m,106035,1755315300000,7.9,0,OK
TONUSDT,15m,35347,1755315000000,12.9,0,OK
TONUSDT,30m,17675,1755315000000,12.9,1,GAPS
TONUSDT,1h,8839,1755313200000,42.9,1,STALE
TONUSDT,2h,4421,1755309600000,102.9,1,STALE
TONUSDT,4h,2211,1755302400000,222.9,1,STALE
TONUSDT,1d,370,1755302400000,222.9,1,STALE
TOWNSUSDT,5m,3788,1755315300000,7.9,0,OK
TOWNSUSDT,15m,1264,1755315000000,12.9,0,OK
TOWNSUSDT,30m,633,1755315000000,12.9,1,GAPS
TOWNSUSDT,1h,318,1755313200000,42.9,1,STALE
TOWNSUSDT,2h,160,1755309600000,102.9,1,STALE
TOWNSUSDT,4h,81,1755302400000,222.9,1,STALE
TOWNSUSDT,1d,15,1755302400000,222.9,1,STALE
TRBUSDT,5m,106035,1755315300000,7.9,0,OK
TRBUSDT,15m,35347,1755315000000,12.9,0,OK
TRBUSDT,30m,17675,1755315000000,12.9,1,GAPS
TRBUSDT,1h,8839,1755313200000,42.9,1,STALE
TRBUSDT,2h,4421,1755309600000,102.9,1,STALE
TRBUSDT,4h,2211,1755302400000,222.9,1,STALE
TRBUSDT,1d,370,1755302400000,222.9,1,STALE
TREEUSDT,5m,5811,1755315300000,7.9,0,OK
TREEUSDT,15m,1938,1755315000000,12.9,0,OK
TREEUSDT,30m,970,1755315000000,12.9,1,GAPS
TREEUSDT,1h,486,1755313200000,42.9,1,STALE
TREEUSDT,2h,244,1755309600000,102.9,1,STALE
TREEUSDT,4h,123,1755302400000,222.9,1,STALE
TREEUSDT,1d,22,1755302400000,222.9,1,STALE
TRUMPUSDT,5m,61119,1755315300000,7.9,0,OK
TRUMPUSDT,15m,20374,1755315000000,12.9,0,OK
TRUMPUSDT,30m,10188,1755315000000,12.9,1,GAPS
TRUMPUSDT,1h,5095,1755313200000,42.9,1,STALE
TRUMPUSDT,2h,2549,1755309600000,102.9,1,STALE
TRUMPUSDT,4h,1275,1755302400000,222.9,1,STALE
TRUMPUSDT,1d,214,1755302400000,222.9,1,STALE
TRUUSDT,5m,106036,1755315300000,7.9,0,OK
TRUUSDT,15m,35347,1755315000000,12.9,0,OK
TRUUSDT,30m,17675,1755315000000,12.9,1,GAPS
TRUUSDT,1h,8839,1755313200000,42.9,1,STALE
TRUUSDT,2h,4421,1755309600000,102.9,1,STALE
TRUUSDT,4h,2211,1755302400000,222.9,1,STALE
TRUUSDT,1d,370,1755302400000,222.9,1,STALE
TRXUSDT,5m,106036,1755315300000,7.9,0,OK
TRXUSDT,15m,35347,1755315000000,13.0,0,OK
TRXUSDT,30m,17675,1755315000000,13.0,1,GAPS
TRXUSDT,1h,8839,1755313200000,43.0,1,STALE
TRXUSDT,2h,4421,1755309600000,103.0,1,STALE
TRXUSDT,4h,2211,1755302400000,223.0,1,STALE
TRXUSDT,1d,370,1755302400000,223.0,1,STALE
TSTUSDT,5m,54783,1755315300000,8.0,0,OK
TSTUSDT,15m,18262,1755315000000,13.0,0,OK
TSTUSDT,30m,9132,1755315000000,13.0,1,GAPS
TSTUSDT,1h,4567,1755313200000,43.0,1,STALE
TSTUSDT,2h,2285,1755309600000,103.0,1,STALE
TSTUSDT,4h,1143,1755302400000,223.0,1,STALE
TSTUSDT,1d,192,1755302400000,223.0,1,STALE
TURBOUSDT,5m,106036,1755315300000,8.0,0,OK
TURBOUSDT,15m,35347,1755315000000,13.0,0,OK
TURBOUSDT,30m,17675,1755315000000,13.0,1,GAPS
TURBOUSDT,1h,8839,1755313200000,43.0,1,STALE
TURBOUSDT,2h,4421,1755309600000,103.0,1,STALE
TURBOUSDT,4h,2211,1755302400000,223.0,1,STALE
TURBOUSDT,1d,370,1755302400000,223.0,1,STALE
TUSDT,5m,106036,1755315300000,8.0,0,OK
TUSDT,15m,35347,1755315000000,13.0,0,OK
TUSDT,30m,17675,1755315000000,13.0,1,GAPS
TUSDT,1h,8839,1755313200000,43.0,1,STALE
TUSDT,2h,4421,1755309600000,103.0,1,STALE
TUSDT,4h,2211,1755302400000,223.0,1,STALE
TUSDT,1d,370,1755302400000,223.0,1,STALE
TUTUSDT,5m,43599,1755315300000,8.0,0,OK
TUTUSDT,15m,14534,1755315000000,13.0,0,OK
TUTUSDT,30m,7268,1755315000000,13.0,1,GAPS
TUTUSDT,1h,3635,1755313200000,43.0,1,STALE
TUTUSDT,2h,1819,1755309600000,103.0,1,STALE
TUTUSDT,4h,910,1755302400000,223.0,1,STALE
TUTUSDT,1d,153,1755302400000,223.0,1,STALE
TWTUSDT,5m,106036,1755315300000,8.0,0,OK
TWTUSDT,15m,35348,1755315000000,13.0,0,OK
TWTUSDT,30m,17675,1755315000000,13.0,1,GAPS
TWTUSDT,1h,8839,1755313200000,43.0,1,STALE
TWTUSDT,2h,4421,1755309600000,103.0,1,STALE
TWTUSDT,4h,2211,1755302400000,223.0,1,STALE
TWTUSDT,1d,370,1755302400000,223.0,1,STALE
UMAUSDT,5m,106037,1755315300000,8.0,0,OK
UMAUSDT,15m,35348,1755315000000,13.0,0,OK
UMAUSDT,30m,17675,1755315000000,13.0,1,GAPS
UMAUSDT,1h,8839,1755313200000,43.0,1,STALE
UMAUSDT,2h,4421,1755309600000,103.0,1,STALE
UMAUSDT,4h,2211,1755302400000,223.0,1,STALE
UMAUSDT,1d,370,1755302400000,223.0,1,STALE
UNIUSDT,5m,105323,1755315300000,8.0,0,OK
UNIUSDT,15m,35107,1755315000000,13.0,0,OK
UNIUSDT,30m,17553,1755315000000,13.0,0,OK
UNIUSDT,1h,8775,1755313200000,43.0,0,STALE
UNIUSDT,2h,4387,1755309600000,103.0,0,STALE
UNIUSDT,4h,2193,1755302400000,223.0,0,STALE
UNIUSDT,1d,366,1755302400000,223.0,0,STALE
USDCUSDT,5m,106037,1755315300000,8.1,0,OK
USDCUSDT,15m,35348,1755315000000,13.1,0,OK
USDCUSDT,30m,17675,1755315000000,13.1,1,GAPS
USDCUSDT,1h,8839,1755313200000,43.1,1,STALE
USDCUSDT,2h,4421,1755309600000,103.1,1,STALE
USDCUSDT,4h,2211,1755302400000,223.1,1,STALE
USDCUSDT,1d,370,1755302400000,223.1,1,STALE
USELESSUSDT,5m,258,1755315300000,8.1,1,GAPS
USELESSUSDT,15m,87,1755315000000,13.1,1,GAPS
USELESSUSDT,30m,45,1755315000000,13.1,1,GAPS
USELESSUSDT,1h,23,1755313200000,43.1,1,STALE
USELESSUSDT,2h,12,1755309600000,103.1,1,STALE
USELESSUSDT,4h,6,1755302400000,223.1,0,STALE
USELESSUSDT,1d,3,1755302400000,223.1,0,STALE
USTCUSDT,5m,106037,1755315300000,8.1,0,OK
USTCUSDT,15m,35348,1755315000000,13.1,0,OK
USTCUSDT,30m,17675,1755315000000,13.1,1,GAPS
USTCUSDT,1h,8839,1755313200000,43.1,1,STALE
USTCUSDT,2h,4421,1755309600000,103.1,1,STALE
USTCUSDT,4h,2211,1755302400000,223.1,1,STALE
USTCUSDT,1d,370,1755302400000,223.1,1,STALE
USUALUSDT,5m,70048,1755315300000,8.1,0,OK
USUALUSDT,15m,23351,1755315000000,13.1,0,OK
USUALUSDT,30m,11676,1755315000000,13.1,1,GAPS
USUALUSDT,1h,5839,1755313200000,43.1,1,STALE
USUALUSDT,2h,2921,1755309600000,103.1,1,STALE
USUALUSDT,4h,1461,1755302400000,223.1,1,STALE
USUALUSDT,1d,245,1755302400000,223.1,1,STALE
UXLINKUSDT,5m,97096,1755315300000,8.1,0,OK
UXLINKUSDT,15m,32367,1755315000000,13.1,0,OK
UXLINKUSDT,30m,16184,1755315000000,13.1,1,GAPS
UXLINKUSDT,1h,8093,1755313200000,43.1,1,STALE
UXLINKUSDT,2h,4048,1755309600000,103.1,1,STALE
UXLINKUSDT,4h,2025,1755302400000,223.1,1,STALE
UXLINKUSDT,1d,339,1755302400000,223.1,1,STALE
VANAUSDT,5m,70618,1755315300000,8.1,0,OK
VANAUSDT,15m,23541,1755315000000,13.1,0,OK
VANAUSDT,30m,11771,1755315000000,13.1,1,GAPS
VANAUSDT,1h,5887,1755313200000,43.1,1,STALE
VANAUSDT,2h,2945,1755309600000,103.1,1,STALE
VANAUSDT,4h,1473,1755302400000,223.1,1,STALE
VANAUSDT,1d,247,1755302400000,223.1,1,STALE
VANRYUSDT,5m,106038,1755315300000,8.1,0,OK
VANRYUSDT,15m,35348,1755315000000,13.1,0,OK
VANRYUSDT,30m,17675,1755315000000,13.1,1,GAPS
VANRYUSDT,1h,8839,1755313200000,43.1,1,STALE
VANRYUSDT,2h,4421,1755309600000,103.1,1,STALE
VANRYUSDT,4h,2211,1755302400000,223.1,1,STALE
VANRYUSDT,1d,370,1755302400000,223.1,1,STALE
VELODROMEUSDT,5m,71450,1755315300000,8.1,0,OK
VELODROMEUSDT,15m,23818,1755315000000,13.2,0,OK
VELODROMEUSDT,30m,11910,1755315000000,13.2,1,GAPS
VELODROMEUSDT,1h,5956,1755313200000,43.2,1,STALE
VELODROMEUSDT,2h,2979,1755309600000,103.2,1,STALE
VELODROMEUSDT,4h,1490,1755302400000,223.2,1,STALE
VELODROMEUSDT,1d,250,1755302400000,223.2,1,STALE
VELVETUSDT,5m,9902,1755315300000,8.2,0,OK
VELVETUSDT,15m,3302,1755315000000,13.2,0,OK
VELVETUSDT,30m,1652,1755315000000,13.2,1,GAPS
VELVETUSDT,1h,827,1755313200000,43.2,1,STALE
VELVETUSDT,2h,415,1755309600000,103.2,1,STALE
VELVETUSDT,4h,208,1755302400000,223.2,1,STALE
VELVETUSDT,1d,36,1755302400000,223.2,1,STALE
VETUSDT,5m,106038,1755315300000,8.2,0,OK
VETUSDT,15m,35348,1755315000000,13.2,0,OK
VETUSDT,30m,17675,1755315000000,13.2,1,GAPS
VETUSDT,1h,8839,1755313200000,43.2,1,STALE
VETUSDT,2h,4421,1755309600000,103.2,1,STALE
VETUSDT,4h,2211,1755302400000,223.2,1,STALE
VETUSDT,1d,370,1755302400000,223.2,1,STALE
VICUSDT,5m,45809,1755315300000,8.2,0,OK
VICUSDT,15m,15271,1755315000000,13.2,0,OK
VICUSDT,30m,7636,1755315000000,13.2,1,GAPS
VICUSDT,1h,3819,1755313200000,43.2,1,STALE
VICUSDT,2h,1911,1755309600000,103.2,1,STALE
VICUSDT,4h,956,1755302400000,223.2,1,STALE
VICUSDT,1d,161,1755302400000,223.2,1,STALE
VINEUSDT,5m,59429,1755315300000,8.2,0,OK
VINEUSDT,15m,19811,1755315000000,13.2,0,OK
VINEUSDT,30m,9906,1755315000000,13.2,1,GAPS
VINEUSDT,1h,4954,1755313200000,43.2,1,STALE
VINEUSDT,2h,2478,1755309600000,103.2,1,STALE
VINEUSDT,4h,1240,1755302400000,223.2,1,STALE
VINEUSDT,1d,208,1755302400000,223.2,1,STALE
VIRTUALUSDT,5m,72359,1755315300000,8.2,0,OK
VIRTUALUSDT,15m,24121,1755315000000,13.2,0,OK
VIRTUALUSDT,30m,12061,1755315000000,13.2,1,GAPS
VIRTUALUSDT,1h,6032,1755313200000,43.2,1,STALE
VIRTUALUSDT,2h,3017,1755309600000,103.2,1,STALE
VIRTUALUSDT,4h,1509,1755302400000,223.2,1,STALE
VIRTUALUSDT,1d,253,1755302400000,223.2,1,STALE
VOXELUSDT,5m,104639,1755315300000,8.2,0,OK
VOXELUSDT,15m,34881,1755315000000,13.2,0,OK
VOXELUSDT,30m,17441,1755315000000,13.2,1,GAPS
VOXELUSDT,1h,8722,1755313200000,43.2,1,STALE
VOXELUSDT,2h,4362,1755309600000,103.2,1,STALE
VOXELUSDT,4h,2182,1755302400000,223.2,1,STALE
VOXELUSDT,1d,365,1755302400000,223.2,1,STALE
VTHOUSDT,5m,60011,1755315300000,8.2,0,OK
VTHOUSDT,15m,20005,1755315000000,13.3,0,OK
VTHOUSDT,30m,10003,1755315000000,13.3,1,GAPS
VTHOUSDT,1h,5003,1755313200000,43.3,1,STALE
VTHOUSDT,2h,2503,1755309600000,103.3,1,STALE
VTHOUSDT,4h,1252,1755302400000,223.3,1,STALE
VTHOUSDT,1d,210,1755302400000,223.3,1,STALE
VVVUSDT,5m,58011,1755315300000,8.3,0,OK
VVVUSDT,15m,19338,1755315000000,13.3,0,OK
VVVUSDT,30m,9670,1755315000000,13.3,1,GAPS
VVVUSDT,1h,4836,1755313200000,43.3,1,STALE
VVVUSDT,2h,2419,1755309600000,103.3,1,STALE
VVVUSDT,4h,1210,1755302400000,223.3,1,STALE
VVVUSDT,1d,203,1755302400000,223.3,1,STALE
WALUSDT,5m,41508,1755315300000,8.3,0,OK
WALUSDT,15m,13837,1755315000000,13.3,0,OK
WALUSDT,30m,6919,1755315000000,13.3,1,GAPS
WALUSDT,1h,3461,1755313200000,43.3,1,STALE
WALUSDT,2h,1732,1755309600000,103.3,1,STALE
WALUSDT,4h,867,1755302400000,223.3,1,STALE
WALUSDT,1d,146,1755302400000,223.3,1,STALE
WAXPUSDT,5m,106039,1755315300000,8.3,0,OK
WAXPUSDT,15m,35348,1755315000000,13.3,0,OK
WAXPUSDT,30m,17676,1755315000000,13.3,1,GAPS
WAXPUSDT,1h,8839,1755313200000,43.3,1,STALE
WAXPUSDT,2h,4421,1755309600000,103.3,1,STALE
WAXPUSDT,4h,2211,1755302400000,223.3,1,STALE
WAXPUSDT,1d,370,1755302400000,223.3,1,STALE
WCTUSDT,5m,36090,1755315300000,8.3,0,OK
WCTUSDT,15m,12032,1755315000000,13.3,0,OK
WCTUSDT,30m,6017,1755315000000,13.3,1,GAPS
WCTUSDT,1h,3009,1755313200000,43.3,1,STALE
WCTUSDT,2h,1506,1755309600000,103.3,1,STALE
WCTUSDT,4h,754,1755302400000,223.3,1,STALE
WCTUSDT,1d,127,1755302400000,223.3,1,STALE
WIFUSDT,5m,106040,1755315300000,8.3,0,OK
WIFUSDT,15m,35349,1755315000000,13.3,0,OK
WIFUSDT,30m,17676,1755315000000,13.3,1,GAPS
WIFUSDT,1h,8839,1755313200000,43.3,1,STALE
WIFUSDT,2h,4421,1755309600000,103.3,1,STALE
WIFUSDT,4h,2211,1755302400000,223.3,1,STALE
WIFUSDT,1d,370,1755302400000,223.3,1,STALE
WLDUSDT,5m,106040,1755315300000,8.3,0,OK
WLDUSDT,15m,35349,1755315000000,13.3,0,OK
WLDUSDT,30m,17676,1755315000000,13.3,1,GAPS
WLDUSDT,1h,8839,1755313200000,43.3,1,STALE
WLDUSDT,2h,4421,1755309600000,103.3,1,STALE
WLDUSDT,4h,2211,1755302400000,223.3,1,STALE
WLDUSDT,1d,370,1755302400000,223.3,1,STALE
WOOUSDT,5m,106040,1755315300000,8.3,0,OK
WOOUSDT,15m,35349,1755315000000,13.4,0,OK
WOOUSDT,30m,17676,1755315000000,13.4,1,GAPS
WOOUSDT,1h,8839,1755313200000,43.4,1,STALE
WOOUSDT,2h,4421,1755309600000,103.4,1,STALE
WOOUSDT,4h,2211,1755302400000,223.4,1,STALE
WOOUSDT,1d,370,1755302400000,223.4,1,STALE
WUSDT,5m,106040,1755315300000,8.4,0,OK
WUSDT,15m,35349,1755315000000,13.4,0,OK
WUSDT,30m,17676,1755315000000,13.4,1,GAPS
WUSDT,1h,8839,1755313200000,43.4,1,STALE
WUSDT,2h,4421,1755309600000,103.4,1,STALE
WUSDT,4h,2211,1755302400000,223.4,1,STALE
WUSDT,1d,370,1755302400000,223.4,1,STALE
XAIUSDT,5m,106040,1755315300000,8.4,0,OK
XAIUSDT,15m,35349,1755315000000,13.4,0,OK
XAIUSDT,30m,17676,1755315000000,13.4,1,GAPS
XAIUSDT,1h,8839,1755313200000,43.4,1,STALE
XAIUSDT,2h,4421,1755309600000,103.4,1,STALE
XAIUSDT,4h,2211,1755302400000,223.4,1,STALE
XAIUSDT,1d,370,1755302400000,223.4,1,STALE
XCNUSDT,5m,37189,1755315300000,8.4,0,OK
XCNUSDT,15m,12398,1755315000000,13.4,0,OK
XCNUSDT,30m,6200,1755315000000,13.4,1,GAPS
XCNUSDT,1h,3101,1755313200000,43.4,1,STALE
XCNUSDT,2h,1552,1755309600000,103.4,1,STALE
XCNUSDT,4h,777,1755302400000,223.4,1,STALE
XCNUSDT,1d,131,1755302400000,223.4,1,STALE
XLMUSDT,5m,106040,1755315300000,8.4,0,OK
XLMUSDT,15m,35349,1755315000000,13.4,0,OK
XLMUSDT,30m,17676,1755315000000,13.4,1,GAPS
XLMUSDT,1h,8839,1755313200000,43.4,1,STALE
XLMUSDT,2h,4421,1755309600000,103.4,1,STALE
XLMUSDT,4h,2211,1755302400000,223.4,1,STALE
XLMUSDT,1d,370,1755302400000,223.4,1,STALE
XMRUSDT,5m,106040,1755315300000,8.4,0,OK
XMRUSDT,15m,35349,1755315000000,13.4,0,OK
XMRUSDT,30m,17676,1755315000000,13.4,1,GAPS
XMRUSDT,1h,8839,1755313200000,43.4,1,STALE
XMRUSDT,2h,4421,1755309600000,103.4,1,STALE
XMRUSDT,4h,2211,1755302400000,223.4,1,STALE
XMRUSDT,1d,370,1755302400000,223.4,1,STALE
XNYUSDT,5m,1426,1755315300000,8.4,0,OK
XNYUSDT,15m,476,1755315000000,13.4,0,OK
XNYUSDT,30m,240,1755315000000,13.4,1,GAPS
XNYUSDT,1h,121,1755313200000,43.4,1,STALE
XNYUSDT,2h,62,1755309600000,103.4,1,STALE
XNYUSDT,4h,32,1755302400000,223.4,1,STALE
XNYUSDT,1d,7,1755302400000,223.4,0,STALE
XRPUSDT,5m,106041,1755315300000,8.4,0,OK
XRPUSDT,15m,35349,1755315000000,13.5,0,OK
XRPUSDT,30m,17676,1755315000000,13.5,1,GAPS
XRPUSDT,1h,8839,1755313200000,43.5,1,STALE
XRPUSDT,2h,4421,1755309600000,103.5,1,STALE
XRPUSDT,4h,2211,1755302400000,223.5,1,STALE
XRPUSDT,1d,370,1755302400000,223.5,1,STALE
XTZUSDT,5m,106041,1755315300000,8.5,0,OK
XTZUSDT,15m,35349,1755315000000,13.5,0,OK
XTZUSDT,30m,17676,1755315000000,13.5,1,GAPS
XTZUSDT,1h,8839,1755313200000,43.5,1,STALE
XTZUSDT,2h,4421,1755309600000,103.5,1,STALE
XTZUSDT,4h,2211,1755302400000,223.5,1,STALE
XTZUSDT,1d,370,1755302400000,223.5,1,STALE
XVGUSDT,5m,106041,1755315300000,8.5,0,OK
XVGUSDT,15m,35349,1755315000000,13.5,0,OK
XVGUSDT,30m,17676,1755315000000,13.5,1,GAPS
XVGUSDT,1h,8839,1755313200000,43.5,1,STALE
XVGUSDT,2h,4421,1755309600000,103.5,1,STALE
XVGUSDT,4h,2211,1755302400000,223.5,1,STALE
XVGUSDT,1d,370,1755302400000,223.5,1,STALE
XVSUSDT,5m,106041,1755315300000,8.5,0,OK
XVSUSDT,15m,35349,1755315000000,13.5,0,OK
XVSUSDT,30m,17676,1755315000000,13.5,1,GAPS
XVSUSDT,1h,8839,1755313200000,43.5,1,STALE
XVSUSDT,2h,4421,1755309600000,103.5,1,STALE
XVSUSDT,4h,2211,1755302400000,223.5,1,STALE
XVSUSDT,1d,370,1755302400000,223.5,1,STALE
YALAUSDT,5m,3194,1755315300000,8.5,0,OK
YALAUSDT,15m,1066,1755315000000,13.5,0,OK
YALAUSDT,30m,534,1755315000000,13.5,1,GAPS
YALAUSDT,1h,268,1755313200000,43.5,1,STALE
YALAUSDT,2h,135,1755309600000,103.5,1,STALE
YALAUSDT,4h,68,1755302400000,223.5,1,STALE
YALAUSDT,1d,13,1755302400000,223.5,1,STALE
YFIUSDT,5m,106041,1755315300000,8.5,0,OK
YFIUSDT,15m,35349,1755315000000,13.5,0,OK
YFIUSDT,30m,17676,1755315000000,13.5,1,GAPS
YFIUSDT,1h,8839,1755313200000,43.5,1,STALE
YFIUSDT,2h,4421,1755309600000,103.5,1,STALE
YFIUSDT,4h,2211,1755302400000,223.5,1,STALE
YFIUSDT,1d,370,1755302400000,223.5,1,STALE
YGGUSDT,5m,106041,1755315300000,8.5,0,OK
YGGUSDT,15m,35349,1755315000000,13.5,0,OK
YGGUSDT,30m,17676,1755315000000,13.5,1,GAPS
YGGUSDT,1h,8839,1755313200000,43.5,1,STALE
YGGUSDT,2h,4421,1755309600000,103.5,1,STALE
YGGUSDT,4h,2211,1755302400000,223.5,1,STALE
YGGUSDT,1d,370,1755302400000,223.5,1,STALE
ZECUSDT,5m,106042,1755315300000,8.5,0,OK
ZECUSDT,15m,35349,1755315000000,13.6,0,OK
ZECUSDT,30m,17676,1755315000000,13.6,1,GAPS
ZECUSDT,1h,8839,1755313200000,43.6,1,STALE
ZECUSDT,2h,4421,1755309600000,103.6,1,STALE
ZECUSDT,4h,2211,1755302400000,223.6,1,STALE
ZECUSDT,1d,370,1755302400000,223.6,1,STALE
ZENUSDT,5m,106042,1755315300000,8.6,0,OK
ZENUSDT,15m,35349,1755315000000,13.6,0,OK
ZENUSDT,30m,17676,1755315000000,13.6,1,GAPS
ZENUSDT,1h,8839,1755313200000,43.6,1,STALE
ZENUSDT,2h,4421,1755309600000,103.6,1,STALE
ZENUSDT,4h,2211,1755302400000,223.6,1,STALE
ZENUSDT,1d,370,1755302400000,223.6,1,STALE
ZEREBROUSDT,5m,65721,1755315300000,8.6,0,OK
ZEREBROUSDT,15m,21908,1755315000000,13.6,0,OK
ZEREBROUSDT,30m,10955,1755315000000,13.6,1,GAPS
ZEREBROUSDT,1h,5478,1755313200000,43.6,1,STALE
ZEREBROUSDT,2h,2740,1755309600000,103.6,1,STALE
ZEREBROUSDT,4h,1371,1755302400000,223.6,1,STALE
ZEREBROUSDT,1d,230,1755302400000,223.6,1,STALE
ZETAUSDT,5m,106042,1755315300000,8.6,0,OK
ZETAUSDT,15m,35350,1755315000000,13.6,0,OK
ZETAUSDT,30m,17676,1755315000000,13.6,1,GAPS
ZETAUSDT,1h,8839,1755313200000,43.6,1,STALE
ZETAUSDT,2h,4421,1755309600000,103.6,1,STALE
ZETAUSDT,4h,2211,1755302400000,223.6,1,STALE
ZETAUSDT,1d,370,1755302400000,223.6,1,STALE
ZILUSDT,5m,106043,1755315300000,8.6,0,OK
ZILUSDT,15m,35350,1755315000000,13.6,0,OK
ZILUSDT,30m,17676,1755315000000,13.6,1,GAPS
ZILUSDT,1h,8839,1755313200000,43.6,1,STALE
ZILUSDT,2h,4421,1755309600000,103.6,1,STALE
